Order ID,Product ID,SKU ID,Category,Quantity,Price per Unit
1015,Product_027,SKU_420,Books & Media,3,415.81
6552,Product_028,SKU_548,Books & Media,3,372.83
7078,Product_183,SKU_250,Fashion & Apparel,5,258.36
7078,Product_101,SKU_059,Health & Wellness,5,885.59
3693,Product_062,SKU_459,Toys & Games,5,249.75
3693,Product_086,SKU_825,Electronics,4,396.11
9286,Product_034,SKU_724,Automotive,1,470.13
9286,Product_188,SKU_463,Automotive,3,647.77
7788,Product_035,SKU_381,Groceries & Gourmet Food,5,62.37
639,Product_138,SKU_087,Toys & Games,1,366.06
5806,Product_021,SKU_003,Groceries & Gourmet Food,2,924.57
5806,Product_168,SKU_133,Groceries & Gourmet Food,2,434.55
9355,Product_020,SKU_438,Health & Wellness,4,742.27
9355,Product_098,SKU_270,Books & Media,4,534.67
9355,Product_053,SKU_558,Automotive,2,119.61
9355,Product_038,SKU_714,Health & Wellness,3,535.45
8884,Product_176,SKU_983,Health & Wellness,1,972.52
8884,Product_052,SKU_135,Health & Wellness,5,344.37
8884,Product_064,SKU_552,Fashion & Apparel,2,99.52
1500,Product_046,SKU_703,Fashion & Apparel,3,527.49
1500,Product_094,SKU_648,Home Appliances,2,207.04
1500,Product_112,SKU_268,Toys & Games,3,559.65
1500,Product_076,SKU_487,Fashion & Apparel,3,557.31
681,Product_173,SKU_299,Fashion & Apparel,3,255.12
681,Product_060,SKU_686,Books & Media,3,278.26
681,Product_188,SKU_463,Automotive,2,990.24
5608,Product_091,SKU_562,Books & Media,2,606.33
5608,Product_054,SKU_410,Books & Media,4,66.7
8320,Product_092,SKU_101,Fashion & Apparel,3,459.15
8320,Product_073,SKU_373,Beauty & Personal Care,5,71.88
8320,Product_053,SKU_733,Automotive,4,180.19
485,Product_112,SKU_268,Toys & Games,5,544.1
7627,Product_173,SKU_183,Fashion & Apparel,4,464.48
6540,Product_166,SKU_952,Sports & Outdoors,1,991.26
6540,Product_168,SKU_717,Groceries & Gourmet Food,1,313.55
6540,Product_082,SKU_844,Health & Wellness,2,709.43
3240,Product_121,SKU_616,Groceries & Gourmet Food,1,139.49
3240,Product_181,SKU_170,Beauty & Personal Care,1,66.94
7456,Product_042,SKU_658,Books & Media,3,125.77
7456,Product_192,SKU_956,Electronics,5,670.92
358,Product_176,SKU_301,Health & Wellness,4,607.54
358,Product_130,SKU_362,Fashion & Apparel,5,351.16
5957,Product_183,SKU_315,Fashion & Apparel,1,647.84
5957,Product_192,SKU_131,Electronics,4,681.59
9438,Product_091,SKU_646,Books & Media,2,718.32
9438,Product_009,SKU_234,Home Appliances,1,234.38
9438,Product_111,SKU_640,Electronics,2,151.27
9438,Product_142,SKU_858,Health & Wellness,4,987.13
459,Product_190,SKU_490,Groceries & Gourmet Food,2,76.01
459,Product_176,SKU_603,Health & Wellness,2,508.6
459,Product_124,SKU_711,Toys & Games,1,430.55
459,Product_112,SKU_268,Toys & Games,4,269.04
9784,Product_081,SKU_878,Books & Media,5,253.55
9784,Product_084,SKU_057,Groceries & Gourmet Food,2,214.9
317,Product_020,SKU_438,Health & Wellness,5,484.61
317,Product_012,SKU_357,Home Appliances,2,390.81
8874,Product_066,SKU_387,Home Appliances,1,524.99
8874,Product_180,SKU_360,Fashion & Apparel,3,384.78
8874,Product_116,SKU_120,Home Appliances,1,173.27
7778,Product_178,SKU_808,Beauty & Personal Care,3,82.85
7778,Product_174,SKU_483,Health & Wellness,4,545.03
9756,Product_063,SKU_085,Health & Wellness,5,823.27
9756,Product_146,SKU_067,Sports & Outdoors,1,537.07
9756,Product_074,SKU_043,Beauty & Personal Care,4,37.15
9756,Product_066,SKU_147,Home Appliances,3,79.7
1669,Product_135,SKU_478,Books & Media,4,631.1
5827,Product_031,SKU_363,Sports & Outdoors,2,793.51
5827,Product_066,SKU_182,Home Appliances,4,942.75
5827,Product_176,SKU_603,Health & Wellness,4,75.66
6256,Product_032,SKU_762,Electronics,2,542.05
6256,Product_196,SKU_856,Books & Media,4,407.02
6256,Product_127,SKU_429,Books & Media,2,495.99
6256,Product_043,SKU_846,Toys & Games,1,375.51
3313,Product_012,SKU_091,Home Appliances,5,977.68
3313,Product_197,SKU_208,Electronics,5,822.36
3313,Product_036,SKU_851,Sports & Outdoors,4,341.28
3313,Product_047,SKU_034,Fashion & Apparel,2,840.46
4633,Product_173,SKU_460,Fashion & Apparel,3,514.42
4633,Product_096,SKU_274,Home Appliances,3,726.33
4633,Product_091,SKU_446,Books & Media,1,532.86
8922,Product_148,SKU_963,Groceries & Gourmet Food,1,52.77
8922,Product_024,SKU_582,Beauty & Personal Care,2,75.32
8922,Product_173,SKU_426,Fashion & Apparel,2,111.6
5967,Product_164,SKU_540,Electronics,5,369.86
3514,Product_101,SKU_756,Health & Wellness,5,773.54
3514,Product_186,SKU_509,Toys & Games,4,613.15
7147,Product_061,SKU_345,Toys & Games,5,953.56
7147,Product_156,SKU_245,Beauty & Personal Care,1,73.24
7147,Product_002,SKU_015,Home Appliances,4,170.79
2378,Product_027,SKU_420,Books & Media,1,949.3
2378,Product_164,SKU_913,Electronics,2,163.9
2378,Product_068,SKU_821,Health & Wellness,2,562.63
4539,Product_175,SKU_960,Fashion & Apparel,4,410.36
4539,Product_130,SKU_888,Fashion & Apparel,2,242.09
4539,Product_088,SKU_105,Electronics,4,357.51
4539,Product_167,SKU_392,Toys & Games,3,806.25
8616,Product_176,SKU_603,Health & Wellness,1,954.45
8616,Product_176,SKU_603,Health & Wellness,1,852.97
5723,Product_091,SKU_807,Books & Media,5,846.28
8690,Product_046,SKU_469,Fashion & Apparel,2,886.51
8690,Product_030,SKU_056,Toys & Games,4,349.6
8690,Product_185,SKU_094,Beauty & Personal Care,4,84.71
8690,Product_130,SKU_920,Fashion & Apparel,1,529.66
5605,Product_190,SKU_502,Groceries & Gourmet Food,5,451.83
5605,Product_083,SKU_402,Toys & Games,2,729.89
5605,Product_186,SKU_041,Toys & Games,3,408.73
4444,Product_130,SKU_888,Fashion & Apparel,2,629.24
4444,Product_058,SKU_276,Health & Wellness,1,236.23
8674,Product_020,SKU_031,Health & Wellness,2,615.55
8674,Product_102,SKU_498,Automotive,5,924.74
8674,Product_113,SKU_760,Home Appliances,1,324.76
8674,Product_170,SKU_995,Books & Media,1,529.05
8472,Product_081,SKU_774,Books & Media,3,556.05
7144,Product_016,SKU_889,Home Appliances,4,642.42
6620,Product_028,SKU_859,Books & Media,3,179.13
6064,Product_035,SKU_381,Groceries & Gourmet Food,2,581.62
1442,Product_010,SKU_150,Books & Media,2,883.94
1442,Product_108,SKU_078,Books & Media,1,499.03
1442,Product_053,SKU_134,Automotive,5,902.18
1443,Product_011,SKU_111,Beauty & Personal Care,4,38.53
1443,Product_027,SKU_356,Books & Media,5,978.06
6207,Product_138,SKU_087,Toys & Games,5,560.89
6024,Product_083,SKU_033,Toys & Games,4,482.96
6024,Product_011,SKU_298,Beauty & Personal Care,2,92.41
6024,Product_161,SKU_857,Fashion & Apparel,3,277.62
6024,Product_128,SKU_397,Home Appliances,3,484.34
4409,Product_043,SKU_669,Toys & Games,4,470.25
4409,Product_075,SKU_792,Home Appliances,4,548.31
4409,Product_096,SKU_274,Home Appliances,4,826.28
9957,Product_133,SKU_579,Toys & Games,4,440.39
9957,Product_027,SKU_420,Books & Media,2,160.83
5610,Product_071,SKU_589,Beauty & Personal Care,5,31.1
8972,Product_133,SKU_579,Toys & Games,2,394.52
8972,Product_190,SKU_718,Groceries & Gourmet Food,1,609.41
8972,Product_147,SKU_453,Electronics,3,318.52
8972,Product_124,SKU_725,Toys & Games,4,797.37
6509,Product_196,SKU_349,Books & Media,5,330.79
6509,Product_149,SKU_442,Groceries & Gourmet Food,2,384.01
6509,Product_117,SKU_450,Books & Media,5,441.45
6509,Product_135,SKU_478,Books & Media,2,355.25
7338,Product_166,SKU_952,Sports & Outdoors,4,98.08
7338,Product_092,SKU_494,Fashion & Apparel,3,550.71
7338,Product_117,SKU_450,Books & Media,5,553.26
7172,Product_182,SKU_061,Beauty & Personal Care,3,40.28
7172,Product_170,SKU_252,Books & Media,5,494.42
7172,Product_106,SKU_820,Books & Media,4,466.83
7871,Product_024,SKU_884,Beauty & Personal Care,1,96.23
7871,Product_072,SKU_795,Electronics,4,182.82
7871,Product_023,SKU_862,Beauty & Personal Care,5,45.76
4352,Product_079,SKU_874,Sports & Outdoors,5,999.69
4352,Product_052,SKU_040,Health & Wellness,2,848.34
4352,Product_138,SKU_541,Toys & Games,4,298.06
4352,Product_091,SKU_646,Books & Media,2,300.65
967,Product_180,SKU_360,Fashion & Apparel,3,997.4
967,Product_038,SKU_657,Health & Wellness,4,801.94
967,Product_130,SKU_888,Fashion & Apparel,3,428.22
1294,Product_174,SKU_911,Health & Wellness,2,305.84
7492,Product_015,SKU_824,Books & Media,1,170.55
7492,Product_113,SKU_218,Home Appliances,1,643.88
4411,Product_101,SKU_266,Health & Wellness,1,506.41
7412,Product_023,SKU_406,Beauty & Personal Care,5,84.52
7412,Product_045,SKU_425,Automotive,5,962.08
7412,Product_143,SKU_441,Fashion & Apparel,5,72.94
9658,Product_127,SKU_429,Books & Media,2,838.22
9658,Product_016,SKU_907,Home Appliances,1,432.68
9658,Product_175,SKU_782,Fashion & Apparel,5,78.61
9658,Product_129,SKU_829,Fashion & Apparel,5,137.12
27,Product_099,SKU_416,Beauty & Personal Care,1,92.11
27,Product_037,SKU_673,Electronics,3,799.59
27,Product_093,SKU_693,Books & Media,1,625.3
27,Product_003,SKU_784,Toys & Games,3,743.02
9818,Product_127,SKU_860,Books & Media,2,494.47
9818,Product_169,SKU_177,Automotive,2,861.88
9818,Product_077,SKU_474,Automotive,1,526.6
5599,Product_118,SKU_527,Toys & Games,5,114.98
4396,Product_024,SKU_582,Beauty & Personal Care,1,65.64
4396,Product_027,SKU_411,Books & Media,2,60.1
1943,Product_020,SKU_764,Health & Wellness,2,207.91
1943,Product_147,SKU_736,Electronics,3,974.62
1943,Product_155,SKU_350,Toys & Games,3,697.34
9571,Product_115,SKU_008,Health & Wellness,2,667.16
9571,Product_185,SKU_094,Beauty & Personal Care,1,66.84
866,Product_120,SKU_570,Electronics,3,171.17
866,Product_187,SKU_341,Home Appliances,1,897.2
7914,Product_041,SKU_678,Automotive,2,501.95
7914,Product_010,SKU_150,Books & Media,2,525.48
7914,Product_191,SKU_046,Books & Media,1,654.38
7914,Product_042,SKU_028,Books & Media,4,805.88
1200,Product_034,SKU_428,Automotive,1,186.92
1200,Product_174,SKU_104,Health & Wellness,4,341.49
1200,Product_190,SKU_323,Groceries & Gourmet Food,3,553.08
1200,Product_162,SKU_391,Health & Wellness,4,383.87
1862,Product_032,SKU_968,Electronics,3,795.42
1862,Product_199,SKU_422,Automotive,4,893.09
1862,Product_001,SKU_361,Health & Wellness,3,524.43
1319,Product_015,SKU_486,Books & Media,5,431.97
3305,Product_154,SKU_930,Toys & Games,2,884.09
1843,Product_013,SKU_595,Home Appliances,5,746.98
1843,Product_174,SKU_104,Health & Wellness,2,135.12
1843,Product_147,SKU_542,Electronics,1,852.7
4303,Product_173,SKU_553,Fashion & Apparel,4,888.66
4303,Product_155,SKU_309,Toys & Games,1,842.67
4303,Product_041,SKU_399,Automotive,5,532.57
4303,Product_187,SKU_341,Home Appliances,5,283.17
684,Product_199,SKU_351,Automotive,4,239.67
684,Product_162,SKU_433,Health & Wellness,3,946.73
6216,Product_123,SKU_432,Automotive,4,453.72
6216,Product_143,SKU_950,Fashion & Apparel,3,874.73
6502,Product_169,SKU_670,Automotive,3,692.3
1650,Product_159,SKU_395,Electronics,4,733.52
1650,Product_164,SKU_197,Electronics,1,796.55
4924,Product_032,SKU_347,Electronics,4,840.9
4924,Product_115,SKU_044,Health & Wellness,1,986.99
3804,Product_174,SKU_104,Health & Wellness,4,374.56
3804,Product_149,SKU_927,Groceries & Gourmet Food,4,262.7
3804,Product_045,SKU_366,Automotive,3,418.25
4804,Product_141,SKU_887,Books & Media,3,988.05
4804,Product_188,SKU_139,Automotive,1,808.32
4804,Product_073,SKU_905,Beauty & Personal Care,5,67.55
4804,Product_142,SKU_738,Health & Wellness,4,554.96
9908,Product_136,SKU_624,Groceries & Gourmet Food,4,246.43
9908,Product_008,SKU_058,Fashion & Apparel,1,71.65
9908,Product_118,SKU_674,Toys & Games,1,438.0
9908,Product_021,SKU_504,Groceries & Gourmet Food,4,236.85
5597,Product_186,SKU_509,Toys & Games,3,679.2
5597,Product_156,SKU_245,Beauty & Personal Care,2,95.68
4200,Product_099,SKU_802,Beauty & Personal Care,3,98.24
4200,Product_113,SKU_760,Home Appliances,1,864.11
4200,Product_093,SKU_935,Books & Media,3,700.07
4200,Product_116,SKU_232,Home Appliances,5,669.33
3244,Product_200,SKU_985,Fashion & Apparel,4,796.44
3244,Product_179,SKU_060,Home Appliances,3,579.77
3244,Product_010,SKU_150,Books & Media,4,717.84
6062,Product_042,SKU_716,Books & Media,2,959.97
6062,Product_079,SKU_376,Sports & Outdoors,4,703.07
6062,Product_199,SKU_398,Automotive,4,913.94
6062,Product_146,SKU_328,Sports & Outdoors,3,354.18
4980,Product_158,SKU_013,Groceries & Gourmet Food,3,89.09
4980,Product_114,SKU_962,Home Appliances,3,193.76
4980,Product_094,SKU_306,Home Appliances,3,846.43
5227,Product_183,SKU_250,Fashion & Apparel,5,917.76
5227,Product_053,SKU_383,Automotive,2,254.04
5227,Product_048,SKU_176,Toys & Games,2,197.39
7297,Product_174,SKU_104,Health & Wellness,2,404.69
810,Product_128,SKU_288,Home Appliances,5,778.31
810,Product_074,SKU_785,Beauty & Personal Care,4,45.17
810,Product_150,SKU_994,Beauty & Personal Care,2,29.71
810,Product_137,SKU_344,Home Appliances,4,379.09
7864,Product_179,SKU_633,Home Appliances,1,869.67
7864,Product_173,SKU_460,Fashion & Apparel,1,695.87
5017,Product_176,SKU_301,Health & Wellness,4,304.58
5273,Product_070,SKU_144,Sports & Outdoors,2,492.8
5273,Product_135,SKU_304,Books & Media,3,415.19
5273,Product_137,SKU_095,Home Appliances,4,95.92
5273,Product_087,SKU_064,Beauty & Personal Care,3,22.4
4021,Product_096,SKU_274,Home Appliances,4,380.7
3118,Product_072,SKU_777,Electronics,4,419.32
293,Product_153,SKU_958,Toys & Games,1,353.13
6919,Product_122,SKU_803,Electronics,4,348.94
9597,Product_144,SKU_466,Fashion & Apparel,1,824.63
9597,Product_090,SKU_520,Toys & Games,2,393.7
9597,Product_074,SKU_773,Beauty & Personal Care,5,56.09
1270,Product_131,SKU_084,Health & Wellness,2,277.38
1270,Product_161,SKU_647,Fashion & Apparel,4,94.22
1270,Product_071,SKU_986,Beauty & Personal Care,3,67.37
1270,Product_191,SKU_165,Books & Media,5,481.67
3829,Product_133,SKU_240,Toys & Games,1,174.27
7311,Product_115,SKU_172,Health & Wellness,2,840.35
1552,Product_093,SKU_300,Books & Media,1,648.17
1552,Product_148,SKU_265,Groceries & Gourmet Food,2,699.85
1552,Product_181,SKU_386,Beauty & Personal Care,5,27.34
9346,Product_174,SKU_734,Health & Wellness,5,904.48
9346,Product_106,SKU_145,Books & Media,1,315.66
9346,Product_189,SKU_495,Beauty & Personal Care,2,92.92
9346,Product_063,SKU_085,Health & Wellness,4,716.77
7099,Product_022,SKU_124,Sports & Outdoors,4,203.16
6554,Product_091,SKU_939,Books & Media,5,447.25
6554,Product_033,SKU_068,Books & Media,1,482.66
6554,Product_108,SKU_078,Books & Media,3,644.5
6554,Product_075,SKU_792,Home Appliances,5,362.95
1447,Product_185,SKU_404,Beauty & Personal Care,5,67.55
1447,Product_104,SKU_073,Fashion & Apparel,2,549.16
1447,Product_110,SKU_291,Health & Wellness,2,688.84
5719,Product_105,SKU_925,Fashion & Apparel,4,205.79
5719,Product_105,SKU_925,Fashion & Apparel,3,749.74
5719,Product_028,SKU_039,Books & Media,5,772.77
1014,Product_085,SKU_454,Books & Media,2,438.52
1014,Product_060,SKU_195,Books & Media,3,457.94
1014,Product_196,SKU_223,Books & Media,5,79.31
1014,Product_173,SKU_273,Fashion & Apparel,5,447.63
7255,Product_119,SKU_239,Home Appliances,1,810.73
7255,Product_108,SKU_492,Books & Media,5,562.19
862,Product_180,SKU_635,Fashion & Apparel,3,900.01
862,Product_143,SKU_510,Fashion & Apparel,3,182.01
1231,Product_131,SKU_461,Health & Wellness,4,92.25
1231,Product_127,SKU_860,Books & Media,4,875.16
5676,Product_169,SKU_177,Automotive,3,605.19
5676,Product_165,SKU_823,Groceries & Gourmet Food,2,256.54
5676,Product_160,SKU_622,Health & Wellness,5,276.95
5676,Product_168,SKU_090,Groceries & Gourmet Food,3,987.62
3148,Product_171,SKU_382,Toys & Games,5,56.22
3148,Product_090,SKU_132,Toys & Games,1,492.6
3148,Product_013,SKU_932,Home Appliances,4,735.91
7578,Product_039,SKU_465,Groceries & Gourmet Food,3,907.86
3103,Product_173,SKU_739,Fashion & Apparel,2,119.54
7767,Product_050,SKU_092,Books & Media,4,658.7
7767,Product_120,SKU_482,Electronics,1,516.17
7767,Product_167,SKU_392,Toys & Games,4,769.93
7767,Product_115,SKU_172,Health & Wellness,4,69.51
8883,Product_136,SKU_855,Groceries & Gourmet Food,1,857.82
8883,Product_122,SKU_255,Electronics,4,240.46
8883,Product_059,SKU_687,Fashion & Apparel,2,426.85
8883,Product_146,SKU_328,Sports & Outdoors,5,734.19
1264,Product_050,SKU_092,Books & Media,1,246.74
1264,Product_072,SKU_179,Electronics,2,466.2
4803,Product_129,SKU_696,Fashion & Apparel,2,706.06
4803,Product_111,SKU_640,Electronics,3,184.57
8151,Product_149,SKU_442,Groceries & Gourmet Food,2,355.71
8151,Product_067,SKU_675,Home Appliances,4,337.65
3208,Product_083,SKU_402,Toys & Games,3,323.41
3208,Product_169,SKU_915,Automotive,1,320.49
3208,Product_062,SKU_107,Toys & Games,5,283.66
3208,Product_029,SKU_892,Automotive,2,527.29
952,Product_147,SKU_672,Electronics,3,169.45
952,Product_196,SKU_909,Books & Media,3,84.7
952,Product_126,SKU_512,Beauty & Personal Care,5,58.79
8958,Product_025,SKU_576,Toys & Games,2,827.95
8958,Product_035,SKU_896,Groceries & Gourmet Food,1,207.47
8958,Product_122,SKU_803,Electronics,3,975.78
9414,Product_199,SKU_346,Automotive,5,985.94
2071,Product_055,SKU_230,Automotive,2,527.91
2071,Product_032,SKU_320,Electronics,5,808.0
2071,Product_001,SKU_314,Health & Wellness,5,230.25
2071,Product_082,SKU_712,Health & Wellness,5,650.34
1847,Product_143,SKU_950,Fashion & Apparel,3,872.0
9787,Product_190,SKU_448,Groceries & Gourmet Food,3,115.81
9787,Product_090,SKU_998,Toys & Games,3,189.66
9787,Product_113,SKU_976,Home Appliances,1,95.81
609,Product_175,SKU_960,Fashion & Apparel,3,928.48
609,Product_004,SKU_055,Beauty & Personal Care,1,53.86
609,Product_018,SKU_108,Fashion & Apparel,1,420.1
461,Product_156,SKU_793,Beauty & Personal Care,3,72.28
3714,Product_065,SKU_526,Toys & Games,2,53.8
9716,Product_166,SKU_755,Sports & Outdoors,1,901.29
9716,Product_064,SKU_038,Fashion & Apparel,3,768.24
5148,Product_071,SKU_986,Beauty & Personal Care,2,95.93
5148,Product_092,SKU_101,Fashion & Apparel,5,262.85
5148,Product_024,SKU_582,Beauty & Personal Care,1,39.23
5148,Product_107,SKU_458,Sports & Outdoors,4,192.24
5723,Product_053,SKU_558,Automotive,5,344.42
5723,Product_178,SKU_726,Beauty & Personal Care,1,23.01
5723,Product_041,SKU_940,Automotive,4,449.5
5723,Product_072,SKU_924,Electronics,1,662.48
4918,Product_133,SKU_591,Toys & Games,4,108.21
4918,Product_022,SKU_532,Sports & Outdoors,2,884.04
4918,Product_155,SKU_350,Toys & Games,1,735.84
4918,Product_098,SKU_270,Books & Media,2,111.68
411,Product_119,SKU_239,Home Appliances,5,229.5
411,Product_199,SKU_818,Automotive,5,957.12
2364,Product_156,SKU_069,Beauty & Personal Care,4,85.98
2978,Product_041,SKU_806,Automotive,4,823.17
2978,Product_077,SKU_445,Automotive,5,392.09
5673,Product_161,SKU_857,Fashion & Apparel,4,441.24
5673,Product_026,SKU_730,Fashion & Apparel,1,875.97
5673,Product_178,SKU_513,Beauty & Personal Care,4,58.39
5673,Product_042,SKU_716,Books & Media,2,821.05
4094,Product_164,SKU_865,Electronics,4,166.95
4094,Product_163,SKU_975,Fashion & Apparel,3,745.99
4094,Product_030,SKU_559,Toys & Games,3,111.42
8204,Product_036,SKU_851,Sports & Outdoors,3,684.18
8204,Product_137,SKU_095,Home Appliances,1,78.34
8204,Product_175,SKU_594,Fashion & Apparel,1,640.13
5088,Product_072,SKU_795,Electronics,3,937.8
5088,Product_107,SKU_458,Sports & Outdoors,2,913.51
5088,Product_155,SKU_350,Toys & Games,5,504.8
5088,Product_041,SKU_128,Automotive,1,961.2
6441,Product_125,SKU_842,Toys & Games,2,578.24
6441,Product_086,SKU_148,Electronics,1,505.08
1571,Product_048,SKU_804,Toys & Games,5,585.16
1571,Product_006,SKU_246,Automotive,2,75.53
1571,Product_150,SKU_822,Beauty & Personal Care,4,96.6
1721,Product_071,SKU_006,Beauty & Personal Care,3,30.05
1721,Product_199,SKU_818,Automotive,4,662.53
1721,Product_114,SKU_962,Home Appliances,3,530.85
1721,Product_004,SKU_753,Beauty & Personal Care,3,65.28
1311,Product_169,SKU_915,Automotive,1,823.3
1311,Product_039,SKU_465,Groceries & Gourmet Food,5,99.31
4785,Product_031,SKU_025,Sports & Outdoors,3,709.29
4785,Product_020,SKU_031,Health & Wellness,2,536.31
4785,Product_026,SKU_730,Fashion & Apparel,1,460.48
4785,Product_146,SKU_106,Sports & Outdoors,1,869.24
9278,Product_156,SKU_339,Beauty & Personal Care,1,39.81
9278,Product_143,SKU_109,Fashion & Apparel,3,907.98
9278,Product_020,SKU_158,Health & Wellness,5,627.04
9278,Product_191,SKU_597,Books & Media,2,358.23
7126,Product_168,SKU_871,Groceries & Gourmet Food,3,981.8
4300,Product_079,SKU_874,Sports & Outdoors,1,385.48
4300,Product_073,SKU_596,Beauty & Personal Care,4,97.98
4300,Product_041,SKU_940,Automotive,5,336.83
4300,Product_119,SKU_303,Home Appliances,2,328.86
4853,Product_011,SKU_111,Beauty & Personal Care,1,25.54
4853,Product_085,SKU_850,Books & Media,3,570.02
4853,Product_115,SKU_008,Health & Wellness,4,312.2
4853,Product_018,SKU_065,Fashion & Apparel,5,559.38
9272,Product_083,SKU_402,Toys & Games,3,116.11
3203,Product_031,SKU_528,Sports & Outdoors,2,718.29
8441,Product_105,SKU_253,Fashion & Apparel,3,301.06
8441,Product_063,SKU_226,Health & Wellness,2,869.35
4516,Product_002,SKU_796,Home Appliances,1,658.25
445,Product_078,SKU_816,Automotive,1,240.3
7807,Product_165,SKU_823,Groceries & Gourmet Food,5,864.08
7807,Product_185,SKU_404,Beauty & Personal Care,3,96.08
7807,Product_082,SKU_712,Health & Wellness,2,841.3
7807,Product_032,SKU_347,Electronics,5,510.86
8169,Product_104,SKU_926,Fashion & Apparel,4,934.24
8169,Product_010,SKU_167,Books & Media,3,725.83
8169,Product_031,SKU_528,Sports & Outdoors,4,747.76
8169,Product_174,SKU_734,Health & Wellness,1,52.86
8667,Product_191,SKU_046,Books & Media,4,322.55
8667,Product_128,SKU_016,Home Appliances,4,429.77
8667,Product_099,SKU_845,Beauty & Personal Care,5,72.99
8667,Product_161,SKU_857,Fashion & Apparel,2,179.6
942,Product_008,SKU_388,Fashion & Apparel,3,931.51
942,Product_090,SKU_521,Toys & Games,1,821.19
942,Product_022,SKU_776,Sports & Outdoors,5,247.66
4814,Product_081,SKU_740,Books & Media,4,255.37
8937,Product_183,SKU_191,Fashion & Apparel,5,264.86
6887,Product_097,SKU_036,Toys & Games,2,830.43
6887,Product_187,SKU_417,Home Appliances,5,728.57
6887,Product_055,SKU_080,Automotive,4,360.66
3079,Product_090,SKU_998,Toys & Games,4,365.56
3079,Product_183,SKU_042,Fashion & Apparel,2,90.76
3079,Product_190,SKU_282,Groceries & Gourmet Food,1,383.64
4118,Product_149,SKU_380,Groceries & Gourmet Food,3,804.38
1733,Product_145,SKU_233,Fashion & Apparel,1,192.0
1972,Product_063,SKU_085,Health & Wellness,2,487.44
1972,Product_071,SKU_248,Beauty & Personal Care,1,55.52
1972,Product_157,SKU_247,Home Appliances,1,653.7
1972,Product_063,SKU_671,Health & Wellness,5,841.44
4102,Product_123,SKU_254,Automotive,4,797.78
4102,Product_155,SKU_350,Toys & Games,3,719.12
4102,Product_046,SKU_469,Fashion & Apparel,3,203.54
6169,Product_173,SKU_500,Fashion & Apparel,5,754.81
1144,Product_130,SKU_920,Fashion & Apparel,3,606.89
1144,Product_196,SKU_856,Books & Media,3,911.67
1144,Product_189,SKU_141,Beauty & Personal Care,5,78.43
8157,Product_068,SKU_821,Health & Wellness,2,266.56
8157,Product_169,SKU_797,Automotive,5,558.35
7074,Product_111,SKU_640,Electronics,4,300.59
7074,Product_067,SKU_629,Home Appliances,3,759.31
7074,Product_061,SKU_074,Toys & Games,2,210.71
9028,Product_032,SKU_968,Electronics,2,789.84
9028,Product_004,SKU_481,Beauty & Personal Care,5,94.05
9028,Product_001,SKU_173,Health & Wellness,4,595.31
2782,Product_119,SKU_303,Home Appliances,1,353.26
2782,Product_055,SKU_699,Automotive,5,359.83
8018,Product_062,SKU_421,Toys & Games,4,252.43
8018,Product_092,SKU_615,Fashion & Apparel,5,796.09
8018,Product_081,SKU_917,Books & Media,1,476.58
8018,Product_162,SKU_433,Health & Wellness,5,980.21
1705,Product_197,SKU_161,Electronics,2,966.42
2412,Product_014,SKU_918,Beauty & Personal Care,3,42.1
6571,Product_153,SKU_322,Toys & Games,5,513.89
6571,Product_173,SKU_553,Fashion & Apparel,2,483.67
6571,Product_020,SKU_031,Health & Wellness,1,975.7
6571,Product_190,SKU_718,Groceries & Gourmet Food,2,84.61
1279,Product_135,SKU_280,Books & Media,1,430.24
8779,Product_129,SKU_696,Fashion & Apparel,3,791.17
8779,Product_146,SKU_067,Sports & Outdoors,5,413.24
5505,Product_178,SKU_808,Beauty & Personal Care,3,93.64
5505,Product_034,SKU_428,Automotive,2,727.76
3533,Product_039,SKU_465,Groceries & Gourmet Food,3,77.96
3533,Product_160,SKU_355,Health & Wellness,2,217.52
3533,Product_011,SKU_295,Beauty & Personal Care,5,53.57
7267,Product_196,SKU_856,Books & Media,5,414.49
7267,Product_187,SKU_638,Home Appliances,3,588.99
4081,Product_130,SKU_511,Fashion & Apparel,2,928.51
4081,Product_169,SKU_741,Automotive,3,218.45
4081,Product_077,SKU_445,Automotive,3,905.88
623,Product_173,SKU_500,Fashion & Apparel,5,949.6
7687,Product_168,SKU_871,Groceries & Gourmet Food,1,330.81
9194,Product_196,SKU_413,Books & Media,2,256.26
9194,Product_001,SKU_969,Health & Wellness,4,578.82
9194,Product_143,SKU_811,Fashion & Apparel,1,208.36
9194,Product_027,SKU_779,Books & Media,2,262.6
7755,Product_181,SKU_228,Beauty & Personal Care,2,32.82
8894,Product_176,SKU_396,Health & Wellness,2,384.71
8894,Product_162,SKU_384,Health & Wellness,4,549.96
8894,Product_108,SKU_505,Books & Media,3,60.97
8894,Product_023,SKU_862,Beauty & Personal Care,3,96.83
8451,Product_195,SKU_338,Fashion & Apparel,1,495.19
4434,Product_157,SKU_227,Home Appliances,2,645.89
4434,Product_162,SKU_384,Health & Wellness,4,810.2
4434,Product_200,SKU_506,Fashion & Apparel,3,262.41
7408,Product_196,SKU_856,Books & Media,1,184.18
690,Product_017,SKU_126,Beauty & Personal Care,1,90.98
690,Product_159,SKU_1000,Electronics,3,236.94
7475,Product_195,SKU_701,Fashion & Apparel,2,559.69
7475,Product_174,SKU_302,Health & Wellness,3,192.5
